primary_key,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Month,Revenue
1637,2,2,1,1,Returning_Visitor,True,Mar,False
1638,1,1,2,9,Returning_Visitor,True,Mar,True
1639,3,3,7,10,Returning_Visitor,False,Mar,False
1640,3,6,1,1,Returning_Visitor,True,Mar,False
1641,3,2,4,11,Returning_Visitor,True,Mar,False
1642,3,2,3,3,Returning_Visitor,False,Mar,False
1643,2,2,2,1,Returning_Visitor,False,Mar,False
1644,3,2,1,2,Returning_Visitor,False,Mar,True
1645,2,4,3,1,Returning_Visitor,False,Mar,False
1646,2,2,1,3,Returning_Visitor,False,Mar,False
1647,3,2,3,6,Returning_Visitor,False,Mar,True
1648,1,1,3,10,New_Visitor,False,Mar,False
1649,1,1,1,2,Returning_Visitor,False,Mar,False
1650,2,6,1,1,Returning_Visitor,False,Mar,False
1651,2,2,4,1,Returning_Visitor,False,Mar,False
1652,2,2,7,1,Returning_Visitor,False,Mar,False
1653,2,2,1,1,Returning_Visitor,True,Mar,False
1654,3,2,1,3,Returning_Visitor,False,Mar,False
1655,2,5,9,2,Returning_Visitor,False,Mar,False
1656,2,10,1,1,Returning_Visitor,False,Mar,False
1657,2,2,3,2,Returning_Visitor,False,Mar,False
1658,3,2,1,1,Returning_Visitor,True,Mar,False
1659,3,2,1,10,Returning_Visitor,False,Mar,False
1660,2,2,7,13,Returning_Visitor,True,Mar,False
1661,1,1,1,3,Returning_Visitor,False,Mar,False
1662,2,2,9,8,Returning_Visitor,False,Mar,False
1663,3,2,1,1,Returning_Visitor,False,Mar,False
1664,1,1,1,3,Returning_Visitor,True,Mar,False
1665,2,2,1,8,New_Visitor,True,Mar,True
1666,2,2,3,1,Returning_Visitor,True,Mar,False
1667,1,1,1,2,Returning_Visitor,True,Mar,True
1668,2,2,1,1,Returning_Visitor,False,Mar,False
1669,2,4,1,2,Returning_Visitor,False,Mar,True
1670,3,2,4,2,New_Visitor,False,Mar,False
1671,3,2,8,1,Returning_Visitor,False,Mar,False
1672,2,2,3,3,Returning_Visitor,True,Mar,False
1673,2,2,4,2,New_Visitor,False,Mar,True
1674,2,2,1,1,Returning_Visitor,False,Mar,False
1675,2,2,1,1,Returning_Visitor,False,Mar,False
1676,1,1,4,2,Returning_Visitor,True,Mar,False
1677,2,2,3,6,Returning_Visitor,False,Mar,False
1678,1,1,3,10,New_Visitor,False,Mar,False
1679,2,5,1,3,Returning_Visitor,True,Mar,False
1680,2,2,3,1,Returning_Visitor,False,Mar,False
1681,2,2,2,1,Returning_Visitor,False,Mar,False
1682,3,2,1,8,New_Visitor,True,Mar,False
1683,2,5,7,2,Returning_Visitor,False,Mar,False
1684,2,2,7,1,Returning_Visitor,False,Mar,False
1685,2,5,9,8,New_Visitor,False,Mar,False
1686,2,4,1,8,New_Visitor,False,Mar,False
1687,1,1,1,2,Returning_Visitor,False,Mar,False
1688,2,2,1,3,Returning_Visitor,False,Mar,False
1689,2,2,3,3,Returning_Visitor,True,Mar,False
1690,2,4,3,3,Returning_Visitor,False,Mar,False
1691,3,2,2,1,Returning_Visitor,True,Mar,False
1692,2,2,6,2,Returning_Visitor,True,Mar,False
1693,2,2,7,2,Returning_Visitor,False,Mar,False
1694,2,4,3,1,Returning_Visitor,True,Mar,False
1695,4,2,1,3,Returning_Visitor,False,Mar,False
1696,2,2,1,1,Returning_Visitor,False,Mar,False
1697,2,2,6,10,Returning_Visitor,False,Mar,True
1698,2,2,2,1,Returning_Visitor,False,Mar,False
1699,2,4,3,2,Returning_Visitor,True,Mar,False
1700,3,2,3,1,Returning_Visitor,True,Mar,False
1701,2,4,7,2,Returning_Visitor,False,Mar,False
1702,1,1,3,1,Returning_Visitor,False,Mar,False
1703,3,2,1,1,Returning_Visitor,False,Mar,False
1704,3,2,1,9,New_Visitor,True,Mar,False
1705,3,2,1,11,Returning_Visitor,False,Mar,False
1706,2,2,4,2,New_Visitor,False,Mar,False
1707,2,2,9,1,Returning_Visitor,False,Mar,False
1708,1,1,1,1,Returning_Visitor,False,Mar,False
1709,2,2,2,3,Returning_Visitor,False,Mar,False
1710,2,2,4,2,Returning_Visitor,False,Mar,False
1711,1,1,7,2,New_Visitor,False,Mar,False
1712,2,2,9,6,Returning_Visitor,True,Mar,False
1713,3,2,3,1,Returning_Visitor,True,Mar,False
1714,1,1,1,3,Returning_Visitor,True,Mar,False
1715,2,5,1,2,Returning_Visitor,False,Mar,False
1716,2,2,8,1,Returning_Visitor,False,Mar,False
1717,2,2,1,1,Returning_Visitor,False,Mar,False
1718,2,2,1,1,Returning_Visitor,False,Mar,False
1719,2,2,6,1,Returning_Visitor,False,Mar,False
1720,3,2,1,11,Returning_Visitor,False,Mar,True
1721,3,2,1,1,Returning_Visitor,False,Mar,False
1722,2,2,1,10,Returning_Visitor,False,Mar,False
1723,2,2,7,2,New_Visitor,False,Mar,False
1724,2,2,2,8,Returning_Visitor,False,Mar,False
1725,3,2,2,9,New_Visitor,True,Mar,False
1726,2,2,1,13,Returning_Visitor,False,Mar,False
1727,1,1,1,1,Returning_Visitor,False,Mar,True
1728,1,2,8,2,Returning_Visitor,False,Mar,False
1729,1,1,2,2,Returning_Visitor,False,Mar,False
1730,3,2,2,10,Returning_Visitor,False,Mar,False
1731,1,1,4,1,Returning_Visitor,False,Mar,False
1732,3,2,3,1,Returning_Visitor,True,Mar,True
1733,2,4,8,2,Returning_Visitor,False,Mar,True
1734,2,4,3,1,Returning_Visitor,False,Mar,False
1735,2,2,1,2,New_Visitor,False,Mar,False
1736,3,2,7,1,Returning_Visitor,False,Mar,False
1737,1,1,1,2,Returning_Visitor,True,Mar,False
1738,1,1,1,9,Returning_Visitor,True,Mar,False
1739,2,2,1,2,Returning_Visitor,False,Mar,True
1740,3,2,3,1,Returning_Visitor,False,Mar,False
1741,3,2,4,10,Returning_Visitor,False,Mar,False
1742,3,2,8,10,Returning_Visitor,False,Mar,False
1743,1,1,3,3,Returning_Visitor,False,Mar,False
1744,2,2,1,2,Returning_Visitor,False,Mar,False
1745,2,2,6,13,Returning_Visitor,True,Mar,False
1746,3,2,7,1,Returning_Visitor,True,Mar,False
1747,2,2,7,1,Returning_Visitor,False,Mar,False
1748,2,2,1,8,Returning_Visitor,True,Mar,False
1749,2,2,3,1,Returning_Visitor,False,Mar,False
1750,2,2,7,1,Returning_Visitor,False,Mar,False
1751,1,2,8,1,Returning_Visitor,False,Mar,False
1752,3,2,4,2,Returning_Visitor,False,Mar,False
1753,4,1,4,3,Returning_Visitor,True,Mar,False
1754,3,2,2,3,New_Visitor,False,Mar,False
1755,3,2,2,2,Returning_Visitor,True,Mar,False
1756,2,2,1,8,New_Visitor,False,Mar,False
1757,2,2,5,2,Returning_Visitor,False,Mar,False
1758,3,3,1,9,Returning_Visitor,True,Mar,False
1759,3,2,9,3,Returning_Visitor,False,Mar,False
1760,2,2,2,2,Returning_Visitor,True,Mar,False
1761,2,2,1,3,Returning_Visitor,False,Mar,False
1762,1,1,4,2,Returning_Visitor,False,Mar,True
1763,3,2,1,2,Returning_Visitor,False,Mar,False
1764,2,2,1,3,Returning_Visitor,False,Mar,False
1765,2,2,2,1,Returning_Visitor,False,Mar,False
1766,4,1,1,2,Returning_Visitor,True,Mar,False
1767,2,2,1,1,Returning_Visitor,True,Mar,False
1768,3,2,6,1,Returning_Visitor,False,Mar,False
1769,2,2,3,1,Returning_Visitor,False,Mar,False
1770,2,2,1,1,Returning_Visitor,False,Mar,False
1771,2,2,7,2,Returning_Visitor,False,Mar,False
1772,2,2,3,2,New_Visitor,False,Mar,False
1773,4,1,1,3,Returning_Visitor,False,Mar,False
1774,2,2,7,2,Returning_Visitor,False,Mar,False
1775,3,2,2,3,Returning_Visitor,True,Mar,True
1776,3,2,1,1,Returning_Visitor,False,Mar,False
1777,3,2,1,10,Returning_Visitor,False,Mar,False
1778,3,2,7,2,Returning_Visitor,True,Mar,True
1779,1,1,1,1,Returning_Visitor,False,Mar,False
1780,2,2,2,3,Returning_Visitor,False,Mar,False
1781,2,10,2,2,Returning_Visitor,True,Mar,True
1782,2,2,1,2,Returning_Visitor,True,Mar,True
1783,2,2,1,2,Returning_Visitor,True,Mar,False
1784,3,2,1,1,Returning_Visitor,True,Mar,False
1785,1,2,6,2,Returning_Visitor,False,Mar,False
1786,2,6,1,1,Returning_Visitor,False,Mar,False
1787,3,2,1,9,Returning_Visitor,True,Mar,True
1788,2,5,1,1,Returning_Visitor,False,Mar,True
1789,2,2,1,10,Returning_Visitor,False,Mar,False
1790,2,2,2,2,Returning_Visitor,True,Mar,False
1791,2,2,1,1,Returning_Visitor,False,Mar,False
1792,1,1,1,2,New_Visitor,True,Mar,False
1793,2,5,6,1,Returning_Visitor,False,Mar,False
1794,2,2,8,2,Returning_Visitor,False,Mar,False
1795,2,2,1,3,Returning_Visitor,False,Mar,False
1796,2,2,2,10,Returning_Visitor,False,Mar,False
1797,2,4,1,1,Returning_Visitor,False,Mar,False
1798,3,2,1,2,Returning_Visitor,True,Mar,False
1799,2,2,1,2,New_Visitor,True,Mar,False
1800,2,2,6,3,Returning_Visitor,False,Mar,False
1801,2,2,1,2,New_Visitor,True,Mar,False
1802,1,1,2,2,Returning_Visitor,False,Mar,False
1803,2,5,1,1,Returning_Visitor,False,Mar,False
1804,3,2,1,1,Returning_Visitor,False,Mar,False
1805,1,1,8,1,Returning_Visitor,False,Mar,False
1806,3,2,2,1,Returning_Visitor,False,Mar,False
1807,2,2,3,3,Returning_Visitor,False,Mar,False
1808,2,4,9,2,Returning_Visitor,False,Mar,False
1809,2,4,9,3,Returning_Visitor,False,Mar,False
1810,3,2,3,8,New_Visitor,True,Mar,False
1811,2,2,1,1,Returning_Visitor,False,Mar,False
1812,2,2,9,10,Returning_Visitor,False,Mar,False
1813,2,2,3,2,New_Visitor,False,Mar,False
1814,2,2,1,1,Returning_Visitor,True,Mar,False
1815,3,2,1,1,Returning_Visitor,True,Mar,False
1816,2,6,7,2,Returning_Visitor,False,Mar,False
1817,1,1,7,10,Returning_Visitor,False,Mar,False
1818,2,5,4,2,Returning_Visitor,True,Mar,False
1819,2,2,2,1,Returning_Visitor,False,Mar,False
1820,3,2,2,1,Returning_Visitor,False,Mar,False
1821,2,2,1,1,Returning_Visitor,False,Mar,False
1822,2,2,9,1,Returning_Visitor,False,Mar,False
1823,2,2,3,2,New_Visitor,False,Mar,False
1824,2,2,6,3,Returning_Visitor,True,Mar,False
1825,1,1,3,1,Returning_Visitor,True,Mar,True
1826,2,5,6,1,Returning_Visitor,False,Mar,False
1827,1,1,1,10,Returning_Visitor,False,Mar,False
1828,3,2,2,2,New_Visitor,True,Mar,False
1829,2,2,2,3,Returning_Visitor,False,Mar,False
1830,4,1,4,3,Returning_Visitor,False,Mar,False
1831,2,2,1,2,Returning_Visitor,False,Mar,False
1832,2,2,4,1,Returning_Visitor,False,Mar,False
1833,2,5,1,10,Returning_Visitor,False,Mar,False
1834,2,2,4,1,Returning_Visitor,False,Mar,False
1835,2,4,1,1,Returning_Visitor,True,Mar,False
1836,3,2,7,1,Returning_Visitor,False,Mar,False
1837,1,1,1,2,Returning_Visitor,True,Mar,False
1838,2,2,1,2,Returning_Visitor,False,Mar,False
1839,2,2,9,10,Returning_Visitor,False,Mar,False
1840,2,2,1,3,Returning_Visitor,False,Mar,False
1841,2,2,5,2,New_Visitor,False,Mar,False
1842,2,4,3,1,Returning_Visitor,False,Mar,False
1843,2,2,1,2,Returning_Visitor,False,Mar,True
1844,2,2,1,1,Returning_Visitor,False,Mar,False
1845,2,4,1,3,Returning_Visitor,False,Mar,False
1846,4,2,2,2,New_Visitor,True,Mar,False
1847,2,2,6,1,Returning_Visitor,False,Mar,False
1848,2,2,1,1,Returning_Visitor,False,Mar,False
1849,1,1,1,3,Returning_Visitor,False,Mar,False
1850,2,4,4,1,Returning_Visitor,False,Mar,False
1851,2,2,1,3,Returning_Visitor,True,Mar,False
1852,2,2,7,2,Returning_Visitor,False,Mar,False
1853,3,2,2,3,New_Visitor,False,Mar,False
1854,2,2,6,1,Returning_Visitor,False,Mar,False
1855,1,1,1,2,Returning_Visitor,False,Mar,False
1856,2,2,3,1,Returning_Visitor,False,Mar,False
1857,3,2,1,2,Returning_Visitor,False,Mar,True
1858,2,2,7,9,Returning_Visitor,True,Mar,False
1859,1,1,1,2,Returning_Visitor,True,Mar,False
1860,2,2,1,2,Returning_Visitor,False,Mar,False
1861,2,4,3,8,New_Visitor,True,Mar,True
1862,3,2,1,2,Returning_Visitor,False,Mar,False
1863,2,2,6,2,Returning_Visitor,False,Mar,False
1864,3,2,1,10,Returning_Visitor,True,Mar,False
1865,2,6,6,7,New_Visitor,False,Mar,False
1866,2,2,1,1,Returning_Visitor,False,Mar,False
1867,1,1,1,9,Returning_Visitor,True,Mar,False
1868,2,2,7,10,Returning_Visitor,False,Mar,False
1869,3,2,9,2,New_Visitor,False,Mar,False
1870,2,2,1,2,Returning_Visitor,False,Mar,False
1871,3,2,1,9,New_Visitor,True,Mar,False
1872,1,1,2,1,Returning_Visitor,False,Mar,False
1873,2,2,4,1,Returning_Visitor,False,Mar,False
1874,2,4,3,1,Returning_Visitor,False,Mar,False
1875,2,2,1,2,Returning_Visitor,False,Mar,False
1876,2,2,2,10,Returning_Visitor,False,Mar,False
1877,1,1,1,3,Returning_Visitor,False,Mar,False
1878,2,2,2,1,Returning_Visitor,False,Mar,False
1879,4,1,3,1,Returning_Visitor,True,Mar,False
1880,4,2,1,3,Returning_Visitor,False,Mar,False
1881,3,2,1,3,Returning_Visitor,False,Mar,False
1882,1,1,3,2,Returning_Visitor,False,Mar,False
1883,2,4,3,1,Returning_Visitor,False,Mar,False
1884,1,1,1,3,Returning_Visitor,False,Mar,False
1885,3,2,5,2,Returning_Visitor,False,Mar,False
1886,2,2,1,2,New_Visitor,False,Mar,False
1887,1,1,3,1,Returning_Visitor,False,Mar,False
1888,2,2,7,2,New_Visitor,False,Mar,False
1889,2,2,7,6,Returning_Visitor,False,Mar,False
1890,2,2,5,3,Returning_Visitor,True,Mar,False
1891,2,2,1,2,New_Visitor,False,Mar,False
1892,3,2,7,3,Returning_Visitor,True,Mar,True
1893,2,2,1,2,Returning_Visitor,True,Mar,False
1894,2,4,2,1,Returning_Visitor,False,Mar,False
1895,2,2,9,2,New_Visitor,False,Mar,False
1896,1,1,3,3,New_Visitor,False,Mar,False
1897,3,2,6,1,Returning_Visitor,False,Mar,False
1898,2,2,1,2,Returning_Visitor,False,Mar,False
1899,2,2,1,1,Returning_Visitor,False,Mar,False
1900,1,1,1,1,Returning_Visitor,True,Mar,False
1901,2,2,3,1,Returning_Visitor,False,Mar,False
1902,1,1,1,1,Returning_Visitor,True,Mar,True
1903,2,2,1,10,Returning_Visitor,False,Mar,False
1904,2,2,1,8,New_Visitor,False,Mar,False
1905,2,2,1,2,New_Visitor,True,Mar,True
1906,1,1,6,3,Returning_Visitor,False,Mar,True
1907,2,2,1,2,Returning_Visitor,False,Mar,False
1908,2,5,1,3,Returning_Visitor,False,Mar,False
1909,2,5,2,10,Returning_Visitor,True,Mar,False
1910,2,2,3,10,Returning_Visitor,False,Mar,False
1911,2,2,1,13,Returning_Visitor,False,Mar,False
1912,2,2,4,1,Returning_Visitor,True,Mar,False
1913,3,2,7,8,New_Visitor,True,Mar,False
1914,3,2,8,8,New_Visitor,False,Mar,False
1915,2,2,1,1,Returning_Visitor,False,Mar,False
1916,2,2,1,1,Returning_Visitor,False,Mar,False
1917,4,1,3,2,Returning_Visitor,True,Mar,False
1918,3,3,1,2,Returning_Visitor,False,Mar,False
1919,2,2,1,2,Returning_Visitor,True,Mar,True
1920,2,4,9,10,New_Visitor,False,Mar,True
1921,2,4,1,10,Returning_Visitor,False,Mar,False
1922,3,2,1,11,New_Visitor,False,Mar,False
1923,2,4,2,1,Returning_Visitor,False,Mar,False
1924,2,2,1,2,Returning_Visitor,False,Mar,False
1925,2,2,4,3,Returning_Visitor,False,Mar,False
1926,3,2,1,1,Returning_Visitor,False,Mar,False
1927,1,1,2,2,Returning_Visitor,False,Mar,False
1928,3,2,3,10,Returning_Visitor,False,Mar,False
1929,2,2,4,2,Returning_Visitor,True,Mar,False
1930,2,2,9,2,New_Visitor,False,Mar,True
1931,3,3,1,3,Returning_Visitor,False,Mar,False
1932,2,5,1,3,Returning_Visitor,False,Mar,False
1933,2,6,1,2,Returning_Visitor,False,Mar,False
1934,2,2,1,1,Returning_Visitor,False,Mar,False
1935,2,10,7,2,Returning_Visitor,False,Mar,False
1936,2,2,3,2,Returning_Visitor,True,Mar,False
1937,2,2,3,2,Returning_Visitor,True,Mar,False
1938,3,2,3,3,Returning_Visitor,False,Mar,False
1939,1,1,3,1,Returning_Visitor,False,Mar,False
1940,2,2,6,2,Returning_Visitor,True,Mar,False
1941,2,2,2,1,Returning_Visitor,False,Mar,False
1942,2,2,1,2,Returning_Visitor,False,Mar,True
1943,3,2,1,2,Returning_Visitor,False,Mar,False
1944,2,5,3,10,Returning_Visitor,False,Mar,False
1945,2,6,7,2,Returning_Visitor,True,Mar,False
1946,3,2,8,8,Returning_Visitor,False,Mar,False
1947,2,2,8,3,Returning_Visitor,False,Mar,False
1948,2,5,1,2,Returning_Visitor,False,Mar,False
1949,2,2,3,13,Returning_Visitor,False,Mar,False
1950,2,2,1,1,Returning_Visitor,False,Mar,False
1951,3,3,3,3,Returning_Visitor,False,Mar,False
1952,2,2,6,3,Returning_Visitor,False,Mar,False
1953,2,2,6,1,Returning_Visitor,False,Mar,False
1954,2,4,6,3,Returning_Visitor,False,Mar,False
1955,2,2,3,2,Returning_Visitor,True,Mar,False
1956,2,5,3,1,Returning_Visitor,False,Mar,False
1957,1,2,1,9,New_Visitor,True,Mar,False
1958,2,2,1,8,New_Visitor,True,Mar,False
1959,2,4,1,3,Returning_Visitor,True,Mar,False
1960,2,2,3,2,Returning_Visitor,False,Mar,False
1961,2,2,1,2,New_Visitor,False,Mar,False
1962,2,10,4,3,Returning_Visitor,True,Mar,False
1963,2,2,1,2,Returning_Visitor,False,Mar,False
1964,2,2,5,2,Returning_Visitor,True,Mar,True
1965,2,4,1,1,Returning_Visitor,False,Mar,False
1966,2,2,6,1,Returning_Visitor,False,Mar,False
1967,2,4,4,1,Returning_Visitor,False,Mar,False
1968,2,2,1,1,Returning_Visitor,False,Mar,True
1969,1,1,1,1,Returning_Visitor,False,Mar,True
1970,2,10,2,6,Returning_Visitor,False,Mar,False
1971,1,1,2,2,Returning_Visitor,True,Mar,False
1972,1,1,3,3,Returning_Visitor,False,Mar,False
1973,2,2,7,2,New_Visitor,True,Mar,False
1974,3,2,3,1,Returning_Visitor,True,Mar,False
1975,2,2,1,3,Returning_Visitor,False,Mar,False
1976,3,2,1,1,Returning_Visitor,False,Mar,False
1977,2,2,3,1,Returning_Visitor,False,Mar,False
1978,2,2,6,3,Returning_Visitor,True,Mar,False
1979,3,2,2,1,Returning_Visitor,False,Mar,False
1980,1,2,2,2,Returning_Visitor,False,Mar,False
1981,2,2,1,10,Returning_Visitor,False,Mar,False
1982,2,4,1,2,Returning_Visitor,True,Mar,False
1983,1,1,1,3,Returning_Visitor,False,Mar,False
1984,2,5,1,8,New_Visitor,False,Mar,True
1985,3,2,3,1,Returning_Visitor,False,Mar,True
1986,2,2,1,2,Returning_Visitor,False,Mar,True
1987,1,1,1,2,Returning_Visitor,False,Mar,False
1988,2,4,1,1,Returning_Visitor,False,Mar,False
1989,1,2,3,2,Returning_Visitor,False,Mar,False
1990,2,4,3,2,Returning_Visitor,False,Mar,False
1991,1,1,1,2,New_Visitor,False,Mar,False
1992,2,2,4,1,Returning_Visitor,False,Mar,False
1993,2,2,1,2,New_Visitor,False,Mar,False
1994,1,1,3,9,Returning_Visitor,True,Mar,False
1995,2,2,1,2,Returning_Visitor,False,Mar,False
1996,2,4,8,1,Returning_Visitor,False,Mar,False
1997,1,1,2,2,Returning_Visitor,False,Mar,True
1998,2,2,2,3,New_Visitor,True,Mar,True
1999,1,1,1,10,Returning_Visitor,False,Mar,False
2000,2,2,3,1,Returning_Visitor,False,Mar,False
2001,3,2,1,2,Returning_Visitor,True,Mar,False
2002,2,2,1,2,Returning_Visitor,True,Mar,True
2003,2,5,3,2,Returning_Visitor,True,Mar,False
2004,1,1,7,1,Returning_Visitor,False,Mar,False
2005,2,2,2,2,Returning_Visitor,False,Mar,False
2006,3,2,1,3,Returning_Visitor,False,Mar,False
2007,2,5,3,2,Returning_Visitor,False,Mar,True
2008,1,1,1,2,Returning_Visitor,False,Mar,False
2009,2,2,3,2,Returning_Visitor,False,Mar,False
2010,4,1,1,3,Returning_Visitor,True,Mar,False
2011,2,2,2,2,New_Visitor,True,Mar,False
2012,2,2,3,2,Returning_Visitor,False,Mar,False
2013,4,2,1,2,Returning_Visitor,False,Mar,True
2014,2,5,1,3,Returning_Visitor,False,Mar,False
2015,1,1,2,1,Returning_Visitor,False,Mar,False
2016,2,2,4,2,Returning_Visitor,False,Mar,True
2017,2,2,1,2,Returning_Visitor,False,Mar,False
2018,2,2,3,2,Returning_Visitor,False,Mar,False
2019,2,4,3,2,Returning_Visitor,True,Mar,False
2020,3,2,7,9,Returning_Visitor,True,Mar,False
2021,2,4,1,10,Returning_Visitor,False,Mar,False
2022,1,2,1,2,Returning_Visitor,False,Mar,False
2023,3,2,5,2,Returning_Visitor,True,Mar,False
2024,2,7,4,3,Returning_Visitor,True,Mar,False
2025,2,5,4,2,Returning_Visitor,False,Mar,True
2026,2,2,2,2,Returning_Visitor,False,Mar,False
2027,2,4,6,3,Returning_Visitor,True,Mar,False
2028,2,2,3,1,Returning_Visitor,False,Mar,False
2029,2,2,3,1,Returning_Visitor,False,Mar,False
2030,2,4,1,1,Returning_Visitor,False,Mar,False
2031,3,2,3,3,Returning_Visitor,False,Mar,False
2032,2,2,8,2,Returning_Visitor,False,Mar,False
2033,2,2,9,2,Returning_Visitor,False,Mar,False
2034,3,2,2,3,Returning_Visitor,False,Mar,False
2035,3,2,6,2,Returning_Visitor,False,Mar,True
2036,3,2,3,1,Returning_Visitor,False,Mar,False
2037,1,1,3,3,Returning_Visitor,False,Mar,False
2038,3,2,4,1,Returning_Visitor,False,Mar,False
2039,2,2,1,2,Returning_Visitor,False,Mar,False
2040,3,2,4,15,Returning_Visitor,True,Mar,False
2041,2,2,6,1,Returning_Visitor,False,Mar,False
2042,3,2,6,1,Returning_Visitor,False,Mar,False
2043,2,6,3,1,Returning_Visitor,False,Mar,False
2044,3,2,1,10,Returning_Visitor,False,Mar,False
2045,1,2,3,2,New_Visitor,True,Mar,False
2046,2,2,1,2,Returning_Visitor,True,Mar,True
2047,2,2,2,6,Returning_Visitor,False,Mar,False
2048,4,2,6,1,Returning_Visitor,False,Mar,False
2049,1,1,6,1,Returning_Visitor,False,Mar,False
2050,2,2,6,10,Returning_Visitor,False,Mar,False
2051,2,2,1,1,Returning_Visitor,False,Mar,False
2052,2,2,8,1,Returning_Visitor,False,Mar,False
2053,2,5,2,3,Returning_Visitor,False,Mar,False
2054,2,2,3,1,Returning_Visitor,False,Mar,False
2055,2,2,3,2,Returning_Visitor,False,Mar,False
2056,2,2,2,10,Returning_Visitor,False,Mar,False
2057,3,2,3,1,Returning_Visitor,False,Mar,False
2058,2,4,1,1,Returning_Visitor,False,Mar,False
2059,3,2,1,2,New_Visitor,False,Mar,False
2060,2,2,3,1,Returning_Visitor,False,Mar,False
2061,2,4,1,3,Returning_Visitor,False,Mar,False
2062,2,5,1,3,Returning_Visitor,False,Mar,False
2063,2,2,3,3,New_Visitor,True,Mar,False
2064,2,5,2,2,Returning_Visitor,False,Mar,False
2065,2,2,3,2,Returning_Visitor,False,Mar,True
2066,2,4,7,2,New_Visitor,True,Mar,False
2067,1,8,4,1,Returning_Visitor,False,Mar,True
2068,2,2,7,2,Returning_Visitor,False,Mar,True
2069,3,2,3,1,Returning_Visitor,False,Mar,False
2070,2,2,1,1,Returning_Visitor,False,Mar,False
2071,1,1,3,1,Returning_Visitor,False,Mar,True
2072,2,2,8,1,Returning_Visitor,False,Mar,False
2073,1,1,1,2,Returning_Visitor,True,Mar,True
2074,2,2,5,2,Returning_Visitor,False,Mar,False
2075,2,5,2,2,Returning_Visitor,False,Mar,False
2076,2,2,1,2,Returning_Visitor,False,Mar,True
2077,2,2,3,1,Returning_Visitor,False,Mar,True
2078,1,1,6,8,Returning_Visitor,False,Mar,False
2079,1,1,3,3,Returning_Visitor,False,Mar,False
2080,2,2,3,2,Returning_Visitor,False,Mar,False
2081,2,2,8,2,New_Visitor,True,Mar,False
2082,2,2,3,3,Returning_Visitor,False,Mar,False
2083,3,3,1,2,Returning_Visitor,False,Mar,False
2084,1,1,6,10,Returning_Visitor,False,Mar,False
2085,2,2,3,2,Returning_Visitor,True,Mar,True
2086,2,2,1,2,New_Visitor,True,Mar,False
2087,1,1,1,2,New_Visitor,False,Mar,True
2088,2,4,1,3,Returning_Visitor,True,Mar,False
2089,2,4,7,3,Returning_Visitor,False,Mar,False
2090,3,2,1,3,Returning_Visitor,True,Mar,False
2091,2,4,1,1,Returning_Visitor,True,Mar,False
2092,3,2,4,4,Returning_Visitor,False,May,True
2093,3,2,1,2,Returning_Visitor,False,May,False
2094,2,2,1,6,Returning_Visitor,False,May,True
2095,2,2,4,13,Returning_Visitor,False,May,False
2096,2,2,3,6,Returning_Visitor,False,May,False
2097,3,2,6,13,Returning_Visitor,False,May,False
2098,1,1,1,3,Returning_Visitor,False,May,False
2099,2,2,1,2,New_Visitor,False,May,True
2100,2,5,4,4,Returning_Visitor,False,May,False
2101,1,2,5,2,Returning_Visitor,False,May,False
2102,2,2,1,13,Returning_Visitor,False,May,False
2103,1,1,1,3,Returning_Visitor,True,May,False
2104,2,2,1,2,Returning_Visitor,False,May,False
2105,1,1,1,3,Returning_Visitor,False,May,False
2106,4,2,1,3,New_Visitor,False,May,False
2107,1,1,1,6,Returning_Visitor,False,May,False
2108,1,1,1,15,Returning_Visitor,False,May,False
2109,2,5,1,5,Returning_Visitor,False,May,True
2110,2,2,1,13,Returning_Visitor,False,May,False
2111,2,2,7,4,Returning_Visitor,False,May,True
2112,2,2,4,2,Returning_Visitor,False,May,False
2113,3,2,1,6,Returning_Visitor,True,May,False
